150,150
150,150
157,150
157,150
157,150
127,127
127,127
140,127
140,127
152,127
152,127
152,127
152,127
151,127
151,127
151,127
154,127
151,127
150,127
150,127
150,127
154,127
154,127
154,127
154,127
154,127
164,127
144,127
144,127
148,127
148,127
148,127
152,127
154,127
154,127
154,127
161,127
143,127
143,127
143,127
151,127
151,127
151,127
151,127
155,127
133,127
133,127
133,127
148,127
160,127
142,127
142,127
156,127
156,127
130,127
130,127
146,127
146,127
141,127
141,127
159,127
159,127
135,127
135,127
152,127
152,127
141,127
141,127
141,127
141,127
141,127
141,127
149,127
149,127
149,127
149,127
126,126
126,126
126,126
132,126
132,126
150,126
136,126
162,126
162,126
162,126
149,126
149,126
133,126
154,126
135,126
135,126
135,126
135,126
135,126
129,126
151,126
152,126
152,126
152,126
152,126
150,126
150,126
150,126
150,126
163,126
163,126
163,126
148,126
148,126
139,126
148,126
148,126
148,126
148,126
148,126
148,126
150,126
151,126
142,126
142,126
142,126
142,126
149,126
149,126
139,126
139,126
139,126
139,126
139,126
139,126
139,126
139,126
139,126
153,126
142,126
142,126
156,126
156,126
156,126
156,126
156,126
124,124
124,124
124,124
137,124
137,124
137,124
137,124
137,124
137,124
137,124
137,124
137,124
137,124
137,124
137,124
137,124
151,124
151,124
159,124
151,124
151,124
147,124
151,124
151,124
170,124
148,124
148,124
148,124
148,124
148,124
139,124
130,124
130,124
130,124
140,124
164,124
164,124
164,124
164,124
164,124
157,124
147,124
147,124
147,124
147,124
147,124
157,124
157,124
151,124
151,124
151,124
151,124
151,124
151,124
145,124
145,124
145,124
145,124
145,124
145,124
145,124
145,124
145,124
151,124
151,124
151,124
151,124
151,124
151,124
148,124
148,124
152,124
144,124
135,124
135,124
135,124
135,124
135,124
135,124
135,124
135,124
135,124
130,124
150,124
162,124
162,124
162,124
133,124
133,124
149,124
133,124
133,124
133,124
151,124
151,124
151,124
151,124
151,124
151,124
151,124
151,124
151,124
151,124
147,124
152,124
152,124
152,124
152,124
152,124
152,124
152,124
152,124
152,124
152,124
152,124
152,124
152,124
152,124
152,124
147,124
147,124
151,124
152,124
147,124
137,124
137,124
148,124
148,124
148,124
141,124
141,124
141,124
141,124
141,124
141,124
141,124
141,124
141,124
141,124
141,124
141,124
141,124
141,124
141,124
141,124
141,124
141,124
139,124
139,124
139,124
139,124
142,124
142,124
142,124
142,124
142,124
156,124
143,124
143,124
143,124
143,124
143,124
143,124
135,124
153,124
153,124
151,124
137,124
137,124
142,124
142,124
142,124
142,124
153,124
153,124
153,124
153,124
136,124
134,124
134,124
134,124
134,124
135,124
135,124
135,124
135,124
140,124
140,124
140,124
140,124
140,124
168,124
168,124
168,124
168,124
168,124
168,124
168,124
150,124
150,124
150,124
150,124
150,124
150,124
150,124
141,124
141,124
141,124
158,124
158,124
135,124
135,124
135,124
135,124
135,124
158,124
137,124
137,124
148,124
148,124
148,124
148,124
148,124
148,124
148,124
148,124
148,124
148,124
148,124
148,124
148,124
148,124
148,124
154,124
154,124
142,124
131,124
131,124
150,124
127,124
127,124
149,124
149,124
149,124
149,124
149,124
149,124
149,124
149,124
149,124
145,124
145,124
145,124
145,124
148,124
148,124
148,124
148,124
148,124
148,124
148,124
148,124
141,124
147,124
144,124
144,124
144,124
144,124
144,124
134,124
134,124
134,124
134,124
134,124
134,124
134,124
156,124
156,124
156,124
156,124
156,124
156,124
156,124
156,124
149,124
149,124
149,124
149,124
147,124
147,124
147,124
134,124
134,124
134,124
134,124
112,112
112,112
151,112
149,112
160,112
139,112
139,112
139,112
139,112
139,112
139,112
139,112
139,112
139,112
139,112
139,112
139,112
139,112
139,112
139,112
139,112
153,112
153,112
153,112
153,112
153,112
153,112
153,112
153,112
153,112
153,112
153,112
153,112
121,112
142,112
151,112
151,112
151,112
146,112
146,112
146,112
139,112
139,112
130,112
130,112
142,112
150,112
150,112
150,112
150,112
150,112
150,112
134,112
144,112
144,112
144,112
144,112
144,112
144,112
144,112
144,112
144,112
144,112
144,112
