153,136
145,136
159,136
148,136
191,136
144,136
161,136
143,136
164,136
184,136
159,136
172,136
167,136
180,136
143,136
158,136
164,136
178,136
148,136
168,136
174,136
173,136
130,130
183,130
167,130
140,130
158,130
165,130
160,130
159,130
153,130
147,130
155,130
164,130
161,130
182,130
171,130
183,130
193,130
172,130
136,130
144,130
159,130
166,130
166,130
168,130
187,130
185,130
143,130
140,130
138,130
137,130
183,130
158,130
146,130
177,130
184,130
186,130
162,130
170,130
145,130
180,130
184,130
171,130
182,130
182,130
153,130
151,130
155,130
160,130
188,130
177,130
151,130
170,130
171,130
154,130
145,130
158,130
184,130
167,130
154,130
159,130
170,130
171,130
196,130
130,130
135,130
176,130
170,130
165,130
181,130
144,130
148,130
182,130
174,130
167,130
184,130
156,130
191,130
192,130
146,130
135,130
151,130
125,125
153,125
192,125
166,125
173,125
192,125
148,125
179,125
156,125
170,125
156,125
131,125
188,125
190,125
184,125
168,125
178,125
149,125
167,125
160,125
140,125
163,125
147,125
184,125
155,125
161,125
140,125
158,125
161,125
152,125
167,125
149,125
159,125
180,125
156,125
171,125
152,125
138,125
137,125
141,125
163,125
181,125
187,125
167,125
146,125
156,125
192,125
140,125
156,125
162,125
173,125
196,125
147,125
146,125
153,125
171,125
138,125
158,125
175,125
147,125
181,125
161,125
184,125
160,125
159,125
189,125
146,125
170,125
160,125
180,125
148,125
164,125
164,125
172,125
159,125
152,125
182,125
190,125
173,125
174,125
186,125
154,125
169,125
175,125
187,125
138,125
164,125
177,125
186,125
154,125
163,125
188,125
175,125
152,125
135,125
174,125
145,125
149,125
187,125
163,125
173,125
177,125
152,125
171,125
185,125
160,125
144,125
147,125
167,125
171,125
161,125
172,125
162,125
182,125
177,125
172,125
140,125
153,125
141,125
149,125
169,125
155,125
181,125
157,125
155,125
162,125
174,125
177,125
132,125
158,125
171,125
197,125
168,125
161,125
177,125
138,125
144,125
184,125
165,125
154,125
154,125
165,125
148,125
151,125
175,125
183,125
168,125
189,125
150,125
181,125
168,125
159,125
165,125
167,125
174,125
163,125
168,125
147,125
169,125
145,125
171,125
171,125
181,125
138,125
166,125
156,125
176,125
168,125
164,125
161,125
153,125
176,125
154,125
165,125
151,125
164,125
164,125
205,125
177,125
158,125
167,125
166,125
183,125
162,125
161,125
146,125
150,125
180,125
177,125
168,125
166,125
156,125
185,125
158,125
157,125
144,125
149,125
160,125
154,125
158,125
199,125
167,125
151,125
168,125
149,125
187,125
163,125
157,125
187,125
156,125
143,125
152,125
147,125
144,125
151,125
165,125
154,125
175,125
146,125
152,125
167,125
154,125
169,125
169,125
168,125
181,125
164,125
151,125
169,125
171,125
168,125
157,125
187,125
179,125
160,125
183,125
156,125
167,125
179,125
162,125
153,125
144,125
180,125
181,125
208,125
133,125
172,125
192,125
129,125
146,125
154,125
146,125
163,125
156,125
180,125
135,125
159,125
174,125
162,125
177,125
158,125
168,125
135,125
156,125
196,125
169,125
172,125
194,125
182,125
173,125
141,125
173,125
185,125
179,125
126,125
185,125
201,125
173,125
151,125
157,125
168,125
162,125
146,125
183,125
139,125
159,125
137,125
150,125
168,125
186,125
209,125
152,125
173,125
154,125
158,125
171,125
151,125
154,125
139,125
153,125
155,125
192,125
171,125
152,125
175,125
157,125
172,125
160,125
204,125
154,125
206,125
162,125
178,125
166,125
126,125
134,125
140,125
156,125
161,125
148,125
173,125
142,125
160,125
196,125
174,125
191,125
147,125
167,125
173,125
196,125
144,125
145,125
161,125
136,125
171,125
153,125
150,125
168,125
149,125
183,125
148,125
159,125
160,125
183,125
169,125
180,125
169,125
180,125
169,125
157,125
144,125
135,125
169,125
190,125
195,125
135,125
160,125
181,125
146,125
140,125
174,125
143,125
134,125
150,125
152,125
173,125
192,125
171,125
177,125
193,125
150,125
145,125
141,125
146,125
169,125
158,125
178,125
144,125
164,125
156,125
139,125
176,125
195,125
161,125
195,125
167,125
138,125
124,124
177,124
167,124
139,124
158,124
164,124
146,124
141,124
168,124
172,124
